ORDERNUMBER,QUANTITYORDERED,DEALSIZE,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,RESULT,PRODUCTCODE,TERRITORY,COUNTRY,CITY,CUSTOMERID,CUSTOMERNAME,ADDRESSLINE1
10349,36,Small,37.13,3,1336.68,12/1/2004 0:00,Shipped,4,12,2004,Classic Cars,35,NO,S24_2840,NA,USA,NYC,C1738,Muscle Machine Inc,4092 Furth Circle
10358,36,Small,82.94,4,2985.84,12/10/2004 0:00,Shipped,4,12,2004,Classic Cars,35,NO,S24_2840,EMEA,Spain,Madrid,C1739,Euro Shopping Channel,"C/ Moralzarzal, 86"
10371,45,Medium,100,8,5545.8,1/23/2005 0:00,Shipped,1,1,2005,Classic Cars,35,YES,S24_2840,NA,USA,San Rafael,C1740,Mini Gifts Distributors Ltd.,5677 Strong St.
10383,40,Medium,100,3,6089.6,2/22/2005 0:00,Shipped,1,2,2005,Classic Cars,35,YES,S24_2840,EMEA,Spain,Madrid,C1741,Euro Shopping Channel,"C/ Moralzarzal, 86"
10394,46,Small,38.9,6,1789.4,3/15/2005 0:00,Shipped,1,3,2005,Classic Cars,35,NO,S24_2840,EMEA,Spain,Madrid,C1742,Euro Shopping Channel,"C/ Moralzarzal, 86"
10412,30,Small,36.07,6,1082.1,5/3/2005 0:00,Shipped,2,5,2005,Classic Cars,35,NO,S24_2840,EMEA,Spain,Madrid,C1743,Euro Shopping Channel,"C/ Moralzarzal, 86"
10425,31,Small,33.24,5,1030.44,5/31/2005 0:00,In Process,2,5,2005,Classic Cars,35,NO,S24_2840,EMEA,France,Nantes,C1744,La Rochelle Gifts,"67, rue des Cinquante Otages"
10106,49,Medium,74.68,13,3659.32,2/17/2003 0:00,Shipped,1,2,2003,Planes,68,YES,S24_2841,EMEA,Italy,Bergamo,C1745,Rovelli Gifts,Via Ludovico il Moro 22
10119,41,Small,59.6,4,2443.6,4/28/2003 0:00,Shipped,2,4,2003,Planes,68,NO,S24_2841,EMEA,Austria,Salzburg,C1746,Salzburg Collectables,Geislweg 14
10131,35,Small,67.14,5,2349.9,6/16/2003 0:00,Shipped,2,6,2003,Planes,68,NO,S24_2841,NA,USA,Glendale,C1747,Gift Ideas Corp.,2440 Pompton St.
10143,27,Small,60.97,8,1646.19,8/10/2003 0:00,Shipped,3,8,2003,Planes,68,NO,S24_2841,NA,USA,New Bedford,C1748,Mini Creations Ltd.,4575 Hillside Dr.
10155,23,Small,72.62,6,1670.26,10/6/2003 0:00,Shipped,4,10,2003,Planes,68,NO,S24_2841,EMEA,Finland,Helsinki,C1749,"Toys of Finland, Co.",Keskuskatu 45
10167,21,Small,69.88,2,1467.48,10/23/2003 0:00,Cancelled,4,10,2003,Planes,68,NO,S24_2841,EMEA,Sweden,Boras,C1750,Scandinavian Gift Ideas,?kergatan 24
10178,34,Small,80.84,5,2748.56,11/8/2003 0:00,Shipped,4,11,2003,Planes,68,NO,S24_2841,EMEA,France,Toulouse,C1751,Alpha Cognac,1 rue Alsace-Lorraine
10186,22,Small,69.2,2,1522.4,11/14/2003 0:00,Shipped,4,11,2003,Planes,68,NO,S24_2841,EMEA,UK,London,C1752,"Double Decker Gift Stores, Ltd",120 Hanover Sq.
10198,48,Medium,67.82,5,3255.36,11/27/2003 0:00,Shipped,4,11,2003,Planes,68,YES,S24_2841,APAC,Philippines,Makati City,C1753,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03
10209,43,Medium,82.21,1,3535.03,1/9/2004 0:00,Shipped,1,1,2004,Planes,68,YES,S24_2841,NA,USA,Los Angeles,C1754,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.
10222,32,Small,81.53,5,2608.96,2/19/2004 0:00,Shipped,1,2,2004,Planes,68,NO,S24_2841,NA,USA,San Diego,C1755,Collectable Mini Designs Co.,361 Furth Circle
10249,20,Small,67.82,1,1356.4,5/8/2004 0:00,Shipped,2,5,2004,Planes,68,NO,S24_2841,NA,USA,Cambridge,C1756,Cambridge Collectables Co.,4658 Baden Av.
10262,24,Small,67.14,10,1611.36,6/24/2004 0:00,Cancelled,2,6,2004,Planes,68,NO,S24_2841,EMEA,Spain,Madrid,C1757,Euro Shopping Channel,"C/ Moralzarzal, 86"
10274,40,Small,65.08,2,2603.2,7/21/2004 0:00,Shipped,3,7,2004,Planes,68,NO,S24_2841,NA,USA,Brickhaven,C1758,Collectables For Less Inc.,7825 Douglas Av.
10284,30,Small,73.99,12,2219.7,8/21/2004 0:00,Shipped,3,8,2004,Planes,68,NO,S24_2841,EMEA,Norway,Oslo,C1759,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum"
10296,21,Small,71.25,8,1496.25,9/15/2004 0:00,Shipped,3,9,2004,Planes,68,NO,S24_2841,EMEA,Germany,Munich,C1760,"Bavarian Collectables Imports, Co.",Hansastr. 15
10307,25,Small,75.36,2,1884,10/14/2004 0:00,Shipped,4,10,2004,Planes,68,NO,S24_2841,NA,USA,Philadelphia,C1761,"Classic Gift Ideas, Inc",782 First Street
10316,34,Small,63.71,10,2166.14,11/1/2004 0:00,Shipped,4,11,2004,Planes,68,NO,S24_2841,EMEA,UK,Cowes,C1762,giftsbymail.co.uk,Garden House Crowther Way
10328,48,Small,58.92,1,2828.16,11/12/2004 0:00,Shipped,4,11,2004,Planes,68,NO,S24_2841,EMEA,Italy,Bergamo,C1763,Rovelli Gifts,Via Ludovico il Moro 22
10339,55,Medium,100,12,6214.45,11/23/2004 0:00,Shipped,4,11,2004,Planes,68,YES,S24_2841,APAC,Japan,Minato-ku,C1764,"Tokyo Collectables, Ltd",2-2-8 Roppongi
10351,25,Small,74.68,5,1867,12/3/2004 0:00,Shipped,4,12,2004,Planes,68,NO,S24_2841,EMEA,UK,London,C1765,"Stylish Desk Decors, Co.",35 King George
10373,38,Small,70.44,7,2676.72,1/31/2005 0:00,Shipped,1,1,2005,Planes,68,NO,S24_2841,EMEA,Finland,Oulu,C1766,"Oulu Toy Supplies, Inc.",Torikatu 38
10386,39,Small,55.96,1,2182.44,3/1/2005 0:00,Resolved,1,3,2005,Planes,68,NO,S24_2841,EMEA,Spain,Madrid,C1767,Euro Shopping Channel,"C/ Moralzarzal, 86"
10398,28,Small,57.55,3,1611.4,3/30/2005 0:00,Shipped,1,3,2005,Planes,68,NO,S24_2841,EMEA,France,Reims,C1768,Reims Collectables,59 rue de l'Abbaye
10400,24,Small,61.66,2,1479.84,4/1/2005 0:00,Shipped,2,4,2005,Planes,68,NO,S24_2841,NA,USA,San Jose,C1769,The Sharp Gifts Warehouse,3086 Ingle Ln.
10415,21,Small,67.82,1,1424.22,5/9/2005 0:00,Disputed,2,5,2005,Planes,68,NO,S24_2841,APAC,Australia,Glen Waverly,C1770,"Australian Collectables, Ltd",7 Allen Street
10110,46,Medium,100,10,5942.28,3/18/2003 0:00,Shipped,1,3,2003,Classic Cars,117,YES,S24_2887,EMEA,UK,Manchester,C1771,"AV Stores, Co.",Fauntleroy Circus
10124,25,Small,93.95,9,2348.75,5/21/2003 0:00,Shipped,2,5,2003,Classic Cars,117,NO,S24_2887,NA,USA,Las Vegas,C1772,Signal Gift Stores,8489 Strong St.
10148,34,Medium,100,3,4392.12,9/11/2003 0:00,Shipped,3,9,2003,Classic Cars,117,YES,S24_2887,APAC,Australia,North Sydney,C1773,"Anna's Decorations, Ltd",201 Miller Street
10161,25,Small,100,2,2759.75,10/17/2003 0:00,Shipped,4,10,2003,Classic Cars,117,NO,S24_2887,EMEA,Denmark,Aaarhus,C1774,Heintze Collectables,Smagsloget 45
10173,23,Small,100,16,2728.03,11/5/2003 0:00,Shipped,4,11,2003,Classic Cars,117,NO,S24_2887,EMEA,Italy,Bergamo,C1775,Rovelli Gifts,Via Ludovico il Moro 22
10182,20,Small,100,13,2395.8,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,117,NO,S24_2887,NA,USA,San Rafael,C1776,Mini Gifts Distributors Ltd.,5677 Strong St.
10192,23,Medium,100,1,3052.33,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,117,YES,S24_2887,NA,USA,Nashua,C1777,Online Diecast Creations Co.,2304 Long Airport Avenue
10204,42,Medium,100,7,4242,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,117,YES,S24_2887,NA,USA,NYC,C1778,Muscle Machine Inc,4092 Furth Circle
10213,27,Small,100,3,2790.45,1/22/2004 0:00,Shipped,1,1,2004,Classic Cars,117,NO,S24_2887,EMEA,UK,London,C1779,"Double Decker Gift Stores, Ltd",120 Hanover Sq.
10227,33,Medium,100,13,4340.49,3/2/2004 0:00,Shipped,1,3,2004,Classic Cars,117,YES,S24_2887,EMEA,France,Lyon,C1780,"Saveley & Henriot, Co.","2, rue du Commerce"
10241,28,Small,98.65,5,2762.2,4/13/2004 0:00,Shipped,2,4,2004,Classic Cars,117,NO,S24_2887,EMEA,France,Strasbourg,C1781,Mini Caravy,"24, place Kluber"
10267,43,Medium,100,2,4645.72,7/7/2004 0:00,Shipped,3,7,2004,Classic Cars,117,YES,S24_2887,NA,USA,NYC,C1782,Muscle Machine Inc,4092 Furth Circle
10279,48,Medium,100,2,5580.96,8/9/2004 0:00,Shipped,3,8,2004,Classic Cars,117,YES,S24_2887,EMEA,Spain,Madrid,C1783,Euro Shopping Channel,"C/ Moralzarzal, 86"
10288,48,Medium,100,8,6539.04,9/1/2004 0:00,Shipped,3,9,2004,Classic Cars,117,YES,S24_2887,APAC,Singapore,Singapore,C1784,Handji Gifts& Co,Village Close - 106 Linden Road Sandown
10302,45,Medium,100,4,5548.95,10/6/2003 0:00,Shipped,4,10,2003,Classic Cars,117,YES,S24_2887,EMEA,UK,Liverpool,C1785,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery
10311,43,Medium,100,3,4595.41,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,117,YES,S24_2887,EMEA,Spain,Madrid,C1786,Euro Shopping Channel,"C/ Moralzarzal, 86"
10332,44,Small,42.26,11,1859.44,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,117,NO,S24_2887,EMEA,UK,Manchester,C1787,"AV Stores, Co.",Fauntleroy Circus
10346,24,Small,87.24,5,2093.76,11/29/2004 0:00,Shipped,4,11,2004,Classic Cars,117,NO,S24_2887,NA,USA,Las Vegas,C1788,Signal Gift Stores,8489 Strong St.
10368,31,Medium,100,5,4223.13,1/19/2005 0:00,Shipped,1,1,2005,Classic Cars,117,YES,S24_2887,NA,USA,San Rafael,C1789,Mini Gifts Distributors Ltd.,5677 Strong St.
10380,44,Small,36.29,7,1596.76,2/16/2005 0:00,Shipped,1,2,2005,Classic Cars,117,NO,S24_2887,EMEA,Spain,Madrid,C1790,Euro Shopping Channel,"C/ Moralzarzal, 86"
10407,59,Medium,98.65,5,5820.35,4/22/2005 0:00,On Hold,2,4,2005,Classic Cars,117,YES,S24_2887,NA,USA,San Jose,C1791,The Sharp Gifts Warehouse,3086 Ingle Ln.
10420,55,Medium,96.3,8,5296.5,5/29/2005 0:00,In Process,2,5,2005,Classic Cars,117,YES,S24_2887,APAC,Australia,Chatswood,C1792,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy"
10109,29,Small,32.1,6,930.9,3/10/2003 0:00,Shipped,1,3,2003,Classic Cars,37,NO,S24_2972,NA,USA,Philadelphia,C1793,Motor Mint Distributors Inc.,11328 Douglas Av.
10122,39,Small,30.96,4,1207.44,5/8/2003 0:00,Shipped,2,5,2003,Classic Cars,37,NO,S24_2972,EMEA,France,Marseille,C1794,Marseille Mini Autos,"12, rue des Bouchers"
10135,20,Small,35.87,1,717.4,7/2/2003 0:00,Shipped,3,7,2003,Classic Cars,37,NO,S24_2972,NA,USA,San Rafael,C1795,Mini Gifts Distributors Ltd.,5677 Strong St.
10147,25,Small,42.67,1,1066.75,9/5/2003 0:00,Shipped,3,9,2003,Classic Cars,37,NO,S24_2972,NA,USA,Brickhaven,C1796,Collectables For Less Inc.,7825 Douglas Av.
10160,42,Small,37,2,1554,10/11/2003 0:00,Shipped,4,10,2003,Classic Cars,37,NO,S24_2972,NA,USA,Los Angeles,C1797,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.
10171,36,Small,35.49,4,1277.64,11/5/2003 0:00,Shipped,4,11,2003,Classic Cars,37,NO,S24_2972,NA,Canada,Montreal,C1798,Quebec Home Shopping Network,43 rue St. Laurent
10181,37,Small,42.67,8,1578.79,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,37,NO,S24_2972,EMEA,Norway,Bergen,C1799,Herkku Gifts,"Drammen 121, PR 744 Sentrum"
10192,30,Small,30.59,13,917.7,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,37,NO,S24_2972,NA,USA,Nashua,C1800,Online Diecast Creations Co.,2304 Long Airport Avenue
10203,21,Small,37,2,777,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,37,NO,S24_2972,EMEA,Spain,Madrid,C1801,Euro Shopping Channel,"C/ Moralzarzal, 86"
10212,34,Small,43.42,12,1476.28,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,37,NO,S24_2972,EMEA,Spain,Madrid,C1802,Euro Shopping Channel,"C/ Moralzarzal, 86"
10225,42,Small,36.63,3,1538.46,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,37,NO,S24_2972,EMEA,Switzerland,Gensve,C1803,"Vida Sport, Ltd",Grenzacherweg 237
10239,20,Small,44.56,2,891.2,4/12/2004 0:00,Shipped,2,4,2004,Classic Cars,37,NO,S24_2972,EMEA,Finland,Oulu,C1804,"Oulu Toy Supplies, Inc.",Torikatu 38
10253,40,Small,42.67,7,1706.8,6/1/2004 0:00,Cancelled,2,6,2004,Classic Cars,37,NO,S24_2972,EMEA,UK,Liverpool,C1805,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery
10266,34,Small,40.4,8,1373.6,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,37,NO,S24_2972,EMEA,Italy,Reggio Emilia,C1806,L'ordine Souveniers,Strada Provinciale 124
10278,31,Small,38.89,8,1205.59,8/6/2004 0:00,Shipped,3,8,2004,Classic Cars,37,NO,S24_2972,NA,USA,Las Vegas,C1807,Signal Gift Stores,8489 Strong St.
10287,36,Small,39.65,6,1427.4,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,37,NO,S24_2972,EMEA,Switzerland,Gensve,C1808,"Vida Sport, Ltd",Grenzacherweg 237
10301,48,Small,34.36,10,1649.28,10/5/2003 0:00,Shipped,4,10,2003,Classic Cars,37,NO,S24_2972,EMEA,Norway,Oslo,C1809,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum"
10310,33,Small,41.91,4,1383.03,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,37,NO,S24_2972,EMEA,Germany,Koln,C1810,"Toms Spezialitten, Ltd",Mehrheimerstr. 369
10321,37,Small,33.23,12,1229.51,11/4/2004 0:00,Shipped,4,11,2004,Classic Cars,37,NO,S24_2972,NA,USA,New Bedford,C1811,FunGiftIdeas.com,1785 First Street
10331,27,Small,42.24,13,1140.48,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,37,NO,S24_2972,NA,USA,Philadelphia,C1812,Motor Mint Distributors Inc.,11328 Douglas Av.
10342,39,Small,40.4,9,1575.6,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,37,NO,S24_2972,APAC,Australia,Melbourne,C1813,"Australian Collectors, Co.",636 St Kilda Road
10355,36,Small,38.52,4,1386.72,12/7/2004 0:00,Shipped,4,12,2004,Classic Cars,37,NO,S24_2972,EMEA,Spain,Madrid,C1814,Euro Shopping Channel,"C/ Moralzarzal, 86"
10367,36,Medium,100,2,5018.4,1/12/2005 0:00,Resolved,1,1,2005,Classic Cars,37,YES,S24_2972,NA,USA,Pasadena,C1815,Toys4GrownUps.com,78934 Hillside Dr.
10378,41,Medium,100,7,5856.85,2/10/2005 0:00,Shipped,1,2,2005,Classic Cars,37,YES,S24_2972,EMEA,Spain,Madrid,C1816,Euro Shopping Channel,"C/ Moralzarzal, 86"
10390,37,Medium,100,5,4894.73,3/4/2005 0:00,Shipped,1,3,2005,Classic Cars,37,YES,S24_2972,NA,USA,San Rafael,C1817,Mini Gifts Distributors Ltd.,5677 Strong St.
10405,47,Small,44.56,2,2094.32,4/14/2005 0:00,Shipped,2,4,2005,Classic Cars,37,NO,S24_2972,EMEA,France,Strasbourg,C1818,Mini Caravy,"24, place Kluber"
10419,15,Small,42.67,7,640.05,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,37,NO,S24_2972,EMEA,Austria,Salzburg,C1819,Salzburg Collectables,Geislweg 14
10105,44,Medium,72.58,4,3193.52,2/11/2003 0:00,Shipped,1,2,2003,Vintage Cars,88,YES,S24_3151,EMEA,Denmark,Kobenhavn,C1820,Danish Wholesale Imports,Vinb'ltet 34
10119,35,Medium,87.62,13,3066.7,4/28/2003 0:00,Shipped,2,4,2003,Vintage Cars,88,YES,S24_3151,EMEA,Austria,Salzburg,C1821,Salzburg Collectables,Geislweg 14
10129,41,Medium,94.71,4,3883.11,6/12/2003 0:00,Shipped,2,6,2003,Vintage Cars,88,YES,S24_3151,EMEA,UK,London,C1822,"Stylish Desk Decors, Co.",35 King George
10142,49,Medium,98.25,1,4814.25,8/8/2003 0:00,Shipped,3,8,2003,Vintage Cars,88,YES,S24_3151,NA,USA,San Rafael,C1823,Mini Gifts Distributors Ltd.,5677 Strong St.
10154,31,Small,91.17,2,2826.27,10/2/2003 0:00,Shipped,4,10,2003,Vintage Cars,88,NO,S24_3151,NA,USA,Glendale,C1824,Boards & Toys Co.,4097 Douglas Av.
10167,20,Small,79.66,11,1593.2,10/23/2003 0:00,Cancelled,4,10,2003,Vintage Cars,88,NO,S24_3151,EMEA,Sweden,Boras,C1825,Scandinavian Gift Ideas,?kergatan 24
10177,45,Medium,72.58,2,3266.1,11/7/2003 0:00,Shipped,4,11,2003,Vintage Cars,88,YES,S24_3151,EMEA,Spain,Madrid,C1826,CAF Imports,"Merchants House, 27-30 Merchant's Quay"
10185,33,Small,74.35,2,2453.55,11/14/2003 0:00,Shipped,4,11,2003,Vintage Cars,88,NO,S24_3151,NA,USA,New Bedford,C1827,Mini Creations Ltd.,4575 Hillside Dr.
10197,47,Medium,83.2,8,3910.4,11/26/2003 0:00,Shipped,4,11,2003,Vintage Cars,88,YES,S24_3151,EMEA,Spain,Barcelona,C1828,Enaco Distributors,"Rambla de Catalu¤a, 23"
10208,20,Small,89.4,2,1788,1/2/2004 0:00,Shipped,1,1,2004,Vintage Cars,88,NO,S24_3151,EMEA,France,Lyon,C1829,"Saveley & Henriot, Co.","2, rue du Commerce"
10222,47,Medium,70.81,14,3328.07,2/19/2004 0:00,Shipped,1,2,2004,Vintage Cars,88,YES,S24_3151,NA,USA,San Diego,C1830,Collectable Mini Designs Co.,361 Furth Circle
10233,40,Medium,94.71,2,3788.4,3/29/2004 0:00,Shipped,1,3,2004,Vintage Cars,88,YES,S24_3151,NA,USA,Newark,C1831,Tekni Collectables Inc.,7476 Moss Rd.
10248,30,Medium,100,5,3053.7,5/7/2004 0:00,Cancelled,2,5,2004,Vintage Cars,88,YES,S24_3151,NA,USA,NYC,C1832,Land of Toys Inc.,897 Long Airport Avenue
10261,22,Small,91.17,3,2005.74,6/17/2004 0:00,Shipped,2,6,2004,Vintage Cars,88,NO,S24_3151,NA,Canada,Montreal,C1833,Quebec Home Shopping Network,43 rue St. Laurent
10273,27,Small,100,6,2796.12,7/21/2004 0:00,Shipped,3,7,2004,Vintage Cars,88,NO,S24_3151,EMEA,Belgium,Bruxelles,C1834,Petit Auto,Rue Joseph-Bens 532
10283,34,Medium,92.94,8,3159.96,8/20/2004 0:00,Shipped,3,8,2004,Vintage Cars,88,YES,S24_3151,NA,Canada,Tsawassen,C1835,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.
10295,46,Medium,84.97,3,3908.62,9/10/2004 0:00,Shipped,3,9,2004,Vintage Cars,88,YES,S24_3151,NA,USA,Boston,C1836,Gifts4AllAges.com,8616 Spinnaker Dr.
10306,31,Small,84.08,2,2606.48,10/14/2004 0:00,Shipped,4,10,2004,Vintage Cars,88,NO,S24_3151,EMEA,UK,Manchester,C1837,"AV Stores, Co.",Fauntleroy Circus
10315,24,Small,86.74,1,2081.76,10/29/2004 0:00,Shipped,4,10,2004,Vintage Cars,88,NO,S24_3151,EMEA,France,Nantes,C1838,La Rochelle Gifts,"67, rue des Cinquante Otages"
10326,41,Medium,85.85,3,3519.85,11/9/2004 0:00,Shipped,4,11,2004,Vintage Cars,88,YES,S24_3151,EMEA,Sweden,Lule,C1839,"Volvo Model Replicas, Co",Berguvsv„gen  8
10339,55,Large,100,13,10758,11/23/2004 0:00,Shipped,4,11,2004,Vintage Cars,88,YES,S24_3151,APAC,Japan,Minato-ku,C1840,"Tokyo Collectables, Ltd",2-2-8 Roppongi
10350,30,Medium,100,9,3021,12/2/2004 0:00,Shipped,4,12,2004,Vintage Cars,88,YES,S24_3151,EMEA,Spain,Madrid,C1841,Euro Shopping Channel,"C/ Moralzarzal, 86"
10373,33,Small,57.32,12,1891.56,1/31/2005 0:00,Shipped,1,1,2005,Vintage Cars,88,NO,S24_3151,EMEA,Finland,Oulu,C1842,"Oulu Toy Supplies, Inc.",Torikatu 38
10384,43,Medium,97.87,2,4208.41,2/23/2005 0:00,Shipped,1,2,2005,Vintage Cars,88,YES,S24_3151,NA,USA,San Francisco,C1843,Corporate Gift Ideas Co.,7734 Strong St.
10396,27,Small,83.2,7,2246.4,3/23/2005 0:00,Shipped,1,3,2005,Vintage Cars,88,NO,S24_3151,NA,USA,San Rafael,C1844,Mini Gifts Distributors Ltd.,5677 Strong St.
10414,60,Medium,100,5,6107.4,5/6/2005 0:00,On Hold,2,5,2005,Vintage Cars,88,YES,S24_3151,NA,USA,Boston,C1845,Gifts4AllAges.com,8616 Spinnaker Dr.
10110,27,Small,73.62,12,1987.74,3/18/2003 0:00,Shipped,1,3,2003,Classic Cars,85,NO,S24_3191,EMEA,UK,Manchester,C1846,"AV Stores, Co.",Fauntleroy Circus
10124,49,Medium,83.04,11,4068.96,5/21/2003 0:00,Shipped,2,5,2003,Classic Cars,85,YES,S24_3191,NA,USA,Las Vegas,C1847,Signal Gift Stores,8489 Strong St.
10148,31,Small,73.62,5,2282.22,9/11/2003 0:00,Shipped,3,9,2003,Classic Cars,85,NO,S24_3191,APAC,Australia,North Sydney,C1848,"Anna's Decorations, Ltd",201 Miller Street
10161,20,Small,77.05,4,1541,10/17/2003 0:00,Shipped,4,10,2003,Classic Cars,85,NO,S24_3191,EMEA,Denmark,Aaarhus,C1849,Heintze Collectables,Smagsloget 45
10172,24,Small,81.33,2,1951.92,11/5/2003 0:00,Shipped,4,11,2003,Classic Cars,85,NO,S24_3191,NA,USA,Bridgewater,C1850,Gift Depot Inc.,25593 South Bay Ln.
10182,33,Medium,94.17,15,3107.61,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,85,YES,S24_3191,NA,USA,San Rafael,C1851,Mini Gifts Distributors Ltd.,5677 Strong St.
10192,32,Small,72.77,3,2328.64,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,85,NO,S24_3191,NA,USA,Nashua,C1852,Online Diecast Creations Co.,2304 Long Airport Avenue
10204,40,Medium,79.62,9,3184.8,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,85,YES,S24_3191,NA,USA,NYC,C1853,Muscle Machine Inc,4092 Furth Circle
10212,27,Small,79.62,2,2149.74,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,85,NO,S24_3191,EMEA,Spain,Madrid,C1854,Euro Shopping Channel,"C/ Moralzarzal, 86"
10227,40,Medium,79.62,15,3184.8,3/2/2004 0:00,Shipped,1,3,2004,Classic Cars,85,YES,S24_3191,EMEA,France,Lyon,C1855,"Saveley & Henriot, Co.","2, rue du Commerce"
10241,26,Small,81.33,7,2114.58,4/13/2004 0:00,Shipped,2,4,2004,Classic Cars,85,NO,S24_3191,EMEA,France,Strasbourg,C1856,Mini Caravy,"24, place Kluber"
10267,44,Medium,96.74,4,4256.56,7/7/2004 0:00,Shipped,3,7,2004,Classic Cars,85,YES,S24_3191,NA,USA,NYC,C1857,Muscle Machine Inc,4092 Furth Circle
10279,33,Small,71.06,4,2344.98,8/9/2004 0:00,Shipped,3,8,2004,Classic Cars,85,NO,S24_3191,EMEA,Spain,Madrid,C1858,Euro Shopping Channel,"C/ Moralzarzal, 86"
10288,34,Small,68.49,10,2328.66,9/1/2004 0:00,Shipped,3,9,2004,Classic Cars,85,NO,S24_3191,APAC,Singapore,Singapore,C1859,Handji Gifts& Co,Village Close - 106 Linden Road Sandown
10302,48,Medium,74.48,6,3575.04,10/6/2003 0:00,Shipped,4,10,2003,Classic Cars,85,YES,S24_3191,EMEA,UK,Liverpool,C1860,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery
10311,25,Small,83.04,5,2076,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,85,NO,S24_3191,EMEA,Spain,Madrid,C1861,Euro Shopping Channel,"C/ Moralzarzal, 86"
10321,39,Medium,84.75,2,3305.25,11/4/2004 0:00,Shipped,4,11,2004,Classic Cars,85,YES,S24_3191,NA,USA,New Bedford,C1862,FunGiftIdeas.com,1785 First Street
10332,45,Small,34.19,12,1538.55,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,85,NO,S24_3191,EMEA,UK,Manchester,C1863,"AV Stores, Co.",Fauntleroy Circus
10346,24,Medium,100,2,3325.92,11/29/2004 0:00,Shipped,4,11,2004,Classic Cars,85,YES,S24_3191,NA,USA,Las Vegas,C1864,Signal Gift Stores,8489 Strong St.
10368,46,Medium,79.62,1,3662.52,1/19/2005 0:00,Shipped,1,1,2005,Classic Cars,85,YES,S24_3191,NA,USA,San Rafael,C1865,Mini Gifts Distributors Ltd.,5677 Strong St.
10380,44,Medium,79.06,9,3478.64,2/16/2005 0:00,Shipped,1,2,2005,Classic Cars,85,YES,S24_3191,EMEA,Spain,Madrid,C1866,Euro Shopping Channel,"C/ Moralzarzal, 86"
10407,13,Small,81.33,7,1057.29,4/22/2005 0:00,On Hold,2,4,2005,Classic Cars,85,NO,S24_3191,NA,USA,San Jose,C1867,The Sharp Gifts Warehouse,3086 Ingle Ln.
10420,35,Medium,96.74,10,3385.9,5/29/2005 0:00,In Process,2,5,2005,Classic Cars,85,YES,S24_3191,APAC,Australia,Chatswood,C1868,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy"
10108,30,Small,63.07,5,1892.1,3/3/2003 0:00,Shipped,1,3,2003,Classic Cars,61,NO,S24_3371,APAC,Philippines,Makati City,C1869,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03
10122,34,Small,50.21,9,1707.14,5/8/2003 0:00,Shipped,2,5,2003,Classic Cars,61,NO,S24_3371,EMEA,France,Marseille,C1870,Marseille Mini Autos,"12, rue des Bouchers"
10135,27,Small,66.13,6,1785.51,7/2/2003 0:00,Shipped,3,7,2003,Classic Cars,61,NO,S24_3371,NA,USA,San Rafael,C1871,Mini Gifts Distributors Ltd.,5677 Strong St.
10147,30,Small,68.58,6,2057.4,9/5/2003 0:00,Shipped,3,9,2003,Classic Cars,61,NO,S24_3371,NA,USA,Brickhaven,C1872,Collectables For Less Inc.,7825 Douglas Av.
10159,50,Medium,69.8,1,3490,10/10/2003 0:00,Shipped,4,10,2003,Classic Cars,61,YES,S24_3371,NA,USA,San Francisco,C1873,Corporate Gift Ideas Co.,7734 Strong St.
